A	filename	PSG filename
AAT	clock_h4_NREM_amp_rms_uV	Hour 4 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AAU	clock_h4_R_amp_rms_uV	Hour 4 - Average rms amplitude (uV) in REM stage.
AAV	clock_h4_amp_rms_uV	Hour 4 - Average rms (Root Mean Square) amplitude (uV) in all stages
AAW	clock_h4_N1_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AAX	clock_h4_N2_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AAY	clock_h4_N3_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AAZ	clock_h4_N2N3_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ABA	clock_h4_NREM_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ABB	clock_h4_R_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ABC	clock_h4_RSAI_uVsec	Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ABD	clock_h5_valid_min	Hour 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ABE	clock_h5_N1_valid_min	Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ABF	clock_h5_N2_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ABG	clock_h5_N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ABH	clock_h5_N2N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ABI	clock_h5_NREM_valid_min	Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ABJ	clock_h5_R_valid_min	Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
ABK	clock_h5_min	Hour 5 duration (min) minus the REM periods if excluded.
ABL	clock_h5_N1_spindle_count	Hour 5 - Sleep spindle count in N1 stage.
ABM	clock_h5_N2_spindle_count	Hour 5 - Sleep spindle count in N2 stage.
ABN	clock_h5_N3_spindle_count	Hour 5 - Sleep spindle count in N3 stage.
ABO	clock_h5_N2N3_spindle_count	Hour 5 - Sleep spindle count in N2 and N3 stage.
ABP	clock_h5_NREM_spindle_count	Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
ABQ	clock_h5_R_spindle_count	Hour 5 - Sleep spindle count in REM stage.
ABR	clock_h5_spindle_count	Hour 5 - Sleep spindle count in all stages.
ABS	clock_h5_N1_density	Hour 5 - Spindle density (count/min) in N1 stage.
ABT	clock_h5_N2_density	Hour 5 - Spindle density (count/min) in N2 stage.
ABU	clock_h5_N3_density	Hour 5 - Spindle density (count/min) in N3 stage.
ABV	clock_h5_N2N3_density	Hour 5 - Spindle density (count/min) in N2 and N3 stage.
ABW	clock_h5_NREM_density	Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ABX	clock_h5_R_density	Hour 5 - Spindle density (count/min) in REM stage.
ABY	clock_h5_density	Hour 5 - Spindle density (count/min) in all stages.
ABZ	clock_h5_N1_spindle_sec	Hour 5 - Average spindle duration (s) in N1 stage.
ACA	clock_h5_N2_spindle_sec	Hour 5 - Average spindle duration (s) in N2 stage.
ACB	clock_h5_N3_spindle_sec	Hour 5 - Average spindle duration (s) in N3 stage.
ACC	clock_h5_N2N3_spindle_sec	Hour 5 - Average spindle duration (s) in N2 and N3 stage.
ACD	clock_h5_NREM_spindle_sec	Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ACE	clock_h5_R_spindle_sec	Hour 5 - Average spindle duration (s) in REM stage.
ACF	clock_h5_spindle_sec	Hour 5 - Average spindle duration (s) in all stages.
ACG	clock_h5_N1_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ACH	clock_h5_N2_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ACI	clock_h5_N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ACJ	clock_h5_N2N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ACK	clock_h5_NREM_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ACL	clock_h5_R_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ACM	clock_h5_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ACN	clock_h5_N1_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
ACO	clock_h5_N2_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
ACP	clock_h5_N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
ACQ	clock_h5_N2N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ACR	clock_h5_NREM_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ACS	clock_h5_R_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
ACT	clock_h5_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
ACU	clock_h5_N1_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in N1 stage.
ACV	clock_h5_N2_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in N2 stage.
ACW	clock_h5_N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in N3 stage.
ACX	clock_h5_N2N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
ACY	clock_h5_NREM_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
ACZ	clock_h5_R_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in REM stage.
ADA	clock_h5_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (uV) in all stages
ADB	clock_h5_N1_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in N1 stage.
ADC	clock_h5_N2_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in N2 stage.
ADD	clock_h5_N3_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in N3 stage.
ADE	clock_h5_N2N3_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in N2 and N3 stage.
ADF	clock_h5_NREM_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
ADG	clock_h5_R_amp_rms_uV	Hour 5 - Average rms amplitude (uV) in REM stage.
ADH	clock_h5_amp_rms_uV	Hour 5 - Average rms (Root Mean Square) amplitude (uV) in all stages
ADI	clock_h5_N1_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ADJ	clock_h5_N2_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ADK	clock_h5_N3_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ADL	clock_h5_N2N3_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ADM	clock_h5_NREM_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ADN	clock_h5_R_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ADO	clock_h5_RSAI_uVsec	Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ADP	clock_h6_valid_min	Hour 6 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ADQ	clock_h6_N1_valid_min	Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ADR	clock_h6_N2_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ADS	clock_h6_N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ADT	clock_h6_N2N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ADU	clock_h6_NREM_valid_min	Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ADV	clock_h6_R_valid_min	Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
ADW	clock_h6_min	Hour 6 duration (min) minus the REM periods if excluded.
ADX	clock_h6_N1_spindle_count	Hour 6 - Sleep spindle count in N1 stage.
ADY	clock_h6_N2_spindle_count	Hour 6 - Sleep spindle count in N2 stage.
ADZ	clock_h6_N3_spindle_count	Hour 6 - Sleep spindle count in N3 stage.
AEA	clock_h6_N2N3_spindle_count	Hour 6 - Sleep spindle count in N2 and N3 stage.
AEB	clock_h6_NREM_spindle_count	Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AEC	clock_h6_R_spindle_count	Hour 6 - Sleep spindle count in REM stage.
AED	clock_h6_spindle_count	Hour 6 - Sleep spindle count in all stages.
AEE	clock_h6_N1_density	Hour 6 - Spindle density (count/min) in N1 stage.
AEF	clock_h6_N2_density	Hour 6 - Spindle density (count/min) in N2 stage.
AEG	clock_h6_N3_density	Hour 6 - Spindle density (count/min) in N3 stage.
AEH	clock_h6_N2N3_density	Hour 6 - Spindle density (count/min) in N2 and N3 stage.
AEI	clock_h6_NREM_density	Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AEJ	clock_h6_R_density	Hour 6 - Spindle density (count/min) in REM stage.
AEK	clock_h6_density	Hour 6 - Spindle density (count/min) in all stages.
AEL	clock_h6_N1_spindle_sec	Hour 6 - Average spindle duration (s) in N1 stage.
AEM	clock_h6_N2_spindle_sec	Hour 6 - Average spindle duration (s) in N2 stage.
AEN	clock_h6_N3_spindle_sec	Hour 6 - Average spindle duration (s) in N3 stage.
AEO	clock_h6_N2N3_spindle_sec	Hour 6 - Average spindle duration (s) in N2 and N3 stage.
AEP	clock_h6_NREM_spindle_sec	Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AEQ	clock_h6_R_spindle_sec	Hour 6 - Average spindle duration (s) in REM stage.
AER	clock_h6_spindle_sec	Hour 6 - Average spindle duration (s) in all stages.
AES	clock_h6_N1_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AET	clock_h6_N2_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AEU	clock_h6_N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AEV	clock_h6_N2N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AEW	clock_h6_NREM_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AEX	clock_h6_R_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AEY	clock_h6_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AEZ	clock_h6_N1_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
AFA	clock_h6_N2_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
AFB	clock_h6_N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
AFC	clock_h6_N2N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AFD	clock_h6_NREM_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AFE	clock_h6_R_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
AFF	clock_h6_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
AFG	clock_h6_N1_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in N1 stage.
AFH	clock_h6_N2_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in N2 stage.
AFI	clock_h6_N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in N3 stage.
AFJ	clock_h6_N2N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AFK	clock_h6_NREM_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AFL	clock_h6_R_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in REM stage.
AFM	clock_h6_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (uV) in all stages
AFN	clock_h6_N1_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in N1 stage.
AFO	clock_h6_N2_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in N2 stage.
AFP	clock_h6_N3_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in N3 stage.
AFQ	clock_h6_N2N3_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in N2 and N3 stage.
AFR	clock_h6_NREM_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AFS	clock_h6_R_amp_rms_uV	Hour 6 - Average rms amplitude (uV) in REM stage.
AFT	clock_h6_amp_rms_uV	Hour 6 - Average rms (Root Mean Square) amplitude (uV) in all stages
AFU	clock_h6_N1_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AFV	clock_h6_N2_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AFW	clock_h6_N3_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AFX	clock_h6_N2N3_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AFY	clock_h6_NREM_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AFZ	clock_h6_R_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AGA	clock_h6_RSAI_uVsec	Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AGB	clock_h7_valid_min	Hour 7 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AGC	clock_h7_N1_valid_min	Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AGD	clock_h7_N2_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AGE	clock_h7_N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AGF	clock_h7_N2N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AGG	clock_h7_NREM_valid_min	Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AGH	clock_h7_R_valid_min	Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
AGI	clock_h7_min	Hour 7 duration (min) minus the REM periods if excluded.
AGJ	clock_h7_N1_spindle_count	Hour 7 - Sleep spindle count in N1 stage.
AGK	clock_h7_N2_spindle_count	Hour 7 - Sleep spindle count in N2 stage.
AGL	clock_h7_N3_spindle_count	Hour 7 - Sleep spindle count in N3 stage.
AGM	clock_h7_N2N3_spindle_count	Hour 7 - Sleep spindle count in N2 and N3 stage.
AGN	clock_h7_NREM_spindle_count	Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
AGO	clock_h7_R_spindle_count	Hour 7 - Sleep spindle count in REM stage.
AGP	clock_h7_spindle_count	Hour 7 - Sleep spindle count in all stages.
AGQ	clock_h7_N1_density	Hour 7 - Spindle density (count/min) in N1 stage.
AGR	clock_h7_N2_density	Hour 7 - Spindle density (count/min) in N2 stage.
AGS	clock_h7_N3_density	Hour 7 - Spindle density (count/min) in N3 stage.
AGT	clock_h7_N2N3_density	Hour 7 - Spindle density (count/min) in N2 and N3 stage.
AGU	clock_h7_NREM_density	Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AGV	clock_h7_R_density	Hour 7 - Spindle density (count/min) in REM stage.
AGW	clock_h7_density	Hour 7 - Spindle density (count/min) in all stages.
AGX	clock_h7_N1_spindle_sec	Hour 7 - Average spindle duration (s) in N1 stage.
AGY	clock_h7_N2_spindle_sec	Hour 7 - Average spindle duration (s) in N2 stage.
AGZ	clock_h7_N3_spindle_sec	Hour 7 - Average spindle duration (s) in N3 stage.
AHA	clock_h7_N2N3_spindle_sec	Hour 7 - Average spindle duration (s) in N2 and N3 stage.
AHB	clock_h7_NREM_spindle_sec	Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AHC	clock_h7_R_spindle_sec	Hour 7 - Average spindle duration (s) in REM stage.
AHD	clock_h7_spindle_sec	Hour 7 - Average spindle duration (s) in all stages.
AHE	clock_h7_N1_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AHF	clock_h7_N2_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AHG	clock_h7_N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AHH	clock_h7_N2N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AHI	clock_h7_NREM_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AHJ	clock_h7_R_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AHK	clock_h7_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AHL	clock_h7_N1_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
AHM	clock_h7_N2_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
AHN	clock_h7_N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
AHO	clock_h7_N2N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AHP	clock_h7_NREM_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AHQ	clock_h7_R_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
AHR	clock_h7_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
AHS	clock_h7_N1_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in N1 stage.
AHT	clock_h7_N2_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in N2 stage.
AHU	clock_h7_N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in N3 stage.
AHV	clock_h7_N2N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AHW	clock_h7_NREM_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AHX	clock_h7_R_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in REM stage.
AHY	clock_h7_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in all stages
AHZ	clock_h7_N1_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N1 stage.
AIA	clock_h7_N2_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N2 stage.
AIB	clock_h7_N3_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N3 stage.
AIC	clock_h7_N2N3_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N2 and N3 stage.
AID	clock_h7_NREM_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AIE	clock_h7_R_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in REM stage.
AIF	clock_h7_amp_rms_uV	Hour 7 - Average rms (Root Mean Square) amplitude (uV) in all stages
AIG	clock_h7_N1_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AIH	clock_h7_N2_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AII	clock_h7_N3_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AIJ	clock_h7_N2N3_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AIK	clock_h7_NREM_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AIL	clock_h7_R_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AIM	clock_h7_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AIN	clock_h8_valid_min	Hour 8 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AIO	clock_h8_N1_valid_min	Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AIP	clock_h8_N2_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AIQ	clock_h8_N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AIR	clock_h8_N2N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AIS	clock_h8_NREM_valid_min	Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AIT	clock_h8_R_valid_min	Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
AIU	clock_h8_min	Hour 8 duration (min) minus the REM periods if excluded.
AIV	clock_h8_N1_spindle_count	Hour 8 - Sleep spindle count in N1 stage.
AIW	clock_h8_N2_spindle_count	Hour 8 - Sleep spindle count in N2 stage.
AIX	clock_h8_N3_spindle_count	Hour 8 - Sleep spindle count in N3 stage.
AIY	clock_h8_N2N3_spindle_count	Hour 8 - Sleep spindle count in N2 and N3 stage.
AIZ	clock_h8_NREM_spindle_count	Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
AJA	clock_h8_R_spindle_count	Hour 8 - Sleep spindle count in REM stage.
AJB	clock_h8_spindle_count	Hour 8 - Sleep spindle count in all stages.
AJC	clock_h8_N1_density	Hour 8 - Spindle density (count/min) in N1 stage.
AJD	clock_h8_N2_density	Hour 8 - Spindle density (count/min) in N2 stage.
AJE	clock_h8_N3_density	Hour 8 - Spindle density (count/min) in N3 stage.
AJF	clock_h8_N2N3_density	Hour 8 - Spindle density (count/min) in N2 and N3 stage.
AJG	clock_h8_NREM_density	Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AJH	clock_h8_R_density	Hour 8 - Spindle density (count/min) in REM stage.
AJI	clock_h8_density	Hour 8 - Spindle density (count/min) in all stages.
AJJ	clock_h8_N1_spindle_sec	Hour 8 - Average spindle duration (s) in N1 stage.
AJK	clock_h8_N2_spindle_sec	Hour 8 - Average spindle duration (s) in N2 stage.
AJL	clock_h8_N3_spindle_sec	Hour 8 - Average spindle duration (s) in N3 stage.
AJM	clock_h8_N2N3_spindle_sec	Hour 8 - Average spindle duration (s) in N2 and N3 stage.
AJN	clock_h8_NREM_spindle_sec	Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AJO	clock_h8_R_spindle_sec	Hour 8 - Average spindle duration (s) in REM stage.
AJP	clock_h8_spindle_sec	Hour 8 - Average spindle duration (s) in all stages.
AJQ	clock_h8_N1_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AJR	clock_h8_N2_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AJS	clock_h8_N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AJT	clock_h8_N2N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AJU	clock_h8_NREM_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AJV	clock_h8_R_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AJW	clock_h8_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AJX	clock_h8_N1_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
AJY	clock_h8_N2_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
AJZ	clock_h8_N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
AKA	clock_h8_N2N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AKB	clock_h8_NREM_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AKC	clock_h8_R_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
AKD	clock_h8_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
AKE	clock_h8_N1_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N1 stage.
AKF	clock_h8_N2_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N2 stage.
AKG	clock_h8_N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N3 stage.
AKH	clock_h8_N2N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AKI	clock_h8_NREM_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AKJ	clock_h8_R_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in REM stage.
AKK	clock_h8_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in all stages
AKL	clock_h8_N1_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N1 stage.
AKM	clock_h8_N2_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N2 stage.
