A	filename	PSG filename
AGJ	clock_h8_N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N3 stage.
AGK	clock_h8_N2N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AGL	clock_h8_NREM_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AGM	clock_h8_R_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in REM stage.
AGN	clock_h8_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in all stages
AGO	clock_h8_N1_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N1 stage.
AGP	clock_h8_N2_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N2 stage.
AGQ	clock_h8_N3_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N3 stage.
AGR	clock_h8_N2N3_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N2 and N3 stage.
AGS	clock_h8_NREM_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AGT	clock_h8_R_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in REM stage.
AGU	clock_h8_amp_rms_uV	Hour 8 - Average rms (Root Mean Square) amplitude (µV) in all stages
AGV	clock_h9_valid_min	Hour 9 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AGW	clock_h9_N1_valid_min	Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AGX	clock_h9_N2_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AGY	clock_h9_N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AGZ	clock_h9_N2N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AHA	clock_h9_NREM_valid_min	Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AHB	clock_h9_R_valid_min	Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
AHC	clock_h9_min	Hour 9 duration (min) minus the REM periods if excluded.
AHD	clock_h9_N1_spindle_count	Hour 9 - Sleep spindle count in N1 stage.
AHE	clock_h9_N2_spindle_count	Hour 9 - Sleep spindle count in N2 stage.
AHF	clock_h9_N3_spindle_count	Hour 9 - Sleep spindle count in N3 stage.
AHG	clock_h9_N2N3_spindle_count	Hour 9 - Sleep spindle count in N2 and N3 stage.
AHH	clock_h9_NREM_spindle_count	Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
AHI	clock_h9_R_spindle_count	Hour 9 - Sleep spindle count in REM stage.
AHJ	clock_h9_spindle_count	Hour 9 - Sleep spindle count in all stages.
AHK	clock_h9_N1_density	Hour 9 - Spindle density (count/min) in N1 stage.
AHL	clock_h9_N2_density	Hour 9 - Spindle density (count/min) in N2 stage.
AHM	clock_h9_N3_density	Hour 9 - Spindle density (count/min) in N3 stage.
AHN	clock_h9_N2N3_density	Hour 9 - Spindle density (count/min) in N2 and N3 stage.
AHO	clock_h9_NREM_density	Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AHP	clock_h9_R_density	Hour 9 - Spindle density (count/min) in REM stage.
AHQ	clock_h9_density	Hour 9 - Spindle density (count/min) in all stages.
AHR	clock_h9_N1_spindle_sec	Hour 9 - Average spindle duration (s) in N1 stage.
AHS	clock_h9_N2_spindle_sec	Hour 9 - Average spindle duration (s) in N2 stage.
AHT	clock_h9_N3_spindle_sec	Hour 9 - Average spindle duration (s) in N3 stage.
AHU	clock_h9_N2N3_spindle_sec	Hour 9 - Average spindle duration (s) in N2 and N3 stage.
AHV	clock_h9_NREM_spindle_sec	Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AHW	clock_h9_R_spindle_sec	Hour 9 - Average spindle duration (s) in REM stage.
AHX	clock_h9_spindle_sec	Hour 9 - Average spindle duration (s) in all stages.
AHY	clock_h9_N1_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AHZ	clock_h9_N2_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AIA	clock_h9_N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AIB	clock_h9_N2N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AIC	clock_h9_NREM_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AID	clock_h9_R_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AIE	clock_h9_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AIF	clock_h9_N1_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
AIG	clock_h9_N2_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
AIH	clock_h9_N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
AII	clock_h9_N2N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AIJ	clock_h9_NREM_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AIK	clock_h9_R_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
AIL	clock_h9_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
AIM	clock_h9_N1_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N1 stage.
AIN	clock_h9_N2_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N2 stage.
AIO	clock_h9_N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N3 stage.
AIP	clock_h9_N2N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AIQ	clock_h9_NREM_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AIR	clock_h9_R_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in REM stage.
AIS	clock_h9_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in all stages
AIT	clock_h9_N1_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N1 stage.
AIU	clock_h9_N2_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N2 stage.
AIV	clock_h9_N3_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N3 stage.
AIW	clock_h9_N2N3_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N2 and N3 stage.
AIX	clock_h9_NREM_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AIY	clock_h9_R_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in REM stage.
AIZ	clock_h9_amp_rms_uV	Hour 9 - Average rms (Root Mean Square) amplitude (µV) in all stages
AJA	stage_h1_N1_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AJB	stage_h1_N2_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AJC	stage_h1_N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AJD	stage_h1_N2N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AJE	stage_h1_NREM_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AJF	stage_h1_R_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
AJG	stage_h1_min	Stage Hour 1 duration (min) minus the REM periods if excluded.
AJH	stage_h1_N1_spindle_count	Stage Hour 1 - Sleep spindle count in N1 stage.
AJI	stage_h1_N2_spindle_count	Stage Hour 1 - Sleep spindle count in N2 stage.
AJJ	stage_h1_N3_spindle_count	Stage Hour 1 - Sleep spindle count in N3 stage.
AJK	stage_h1_N2N3_spindle_count	Stage Hour 1 - Sleep spindle count in N2 and N3 stage.
AJL	stage_h1_NREM_spindle_count	Stage Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
AJM	stage_h1_R_spindle_count	Stage Hour 1 - Sleep spindle count in REM stage.
AJN	stage_h1_spindle_count	Stage Hour 1 - Sleep spindle count in all stages.
AJO	stage_h1_N1_density	Stage Hour 1 - Spindle density (count/min) in N1 stage.
AJP	stage_h1_N2_density	Stage Hour 1 - Spindle density (count/min) in N2 stage.
AJQ	stage_h1_N3_density	Stage Hour 1 - Spindle density (count/min) in N3 stage.
AJR	stage_h1_N2N3_density	Stage Hour 1 - Spindle density (count/min) in N2 and N3 stage.
AJS	stage_h1_NREM_density	Stage Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AJT	stage_h1_R_density	Stage Hour 1 - Spindle density (count/min) in REM stage.
AJU	stage_h1_N1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N1 stage.
AJV	stage_h1_N2_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 stage.
AJW	stage_h1_N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N3 stage.
AJX	stage_h1_N2N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 and N3 stage.
AJY	stage_h1_NREM_spindle_sec	Stage Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AJZ	stage_h1_R_spindle_sec	Stage Hour 1 - Average spindle duration (s) in REM stage.
AKA	stage_h1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in all stages.
AKB	stage_h1_N1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AKC	stage_h1_N2_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AKD	stage_h1_N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AKE	stage_h1_N2N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AKF	stage_h1_NREM_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AKG	stage_h1_R_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AKH	stage_h1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AKI	stage_h1_N1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
AKJ	stage_h1_N2_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
AKK	stage_h1_N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
AKL	stage_h1_N2N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AKM	stage_h1_NREM_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AKN	stage_h1_R_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
AKO	stage_h1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
AKP	stage_h1_N1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N1 stage.
AKQ	stage_h1_N2_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N2 stage.
AKR	stage_h1_N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N3 stage.
AKS	stage_h1_N2N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AKT	stage_h1_NREM_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AKU	stage_h1_R_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in REM stage.
AKV	stage_h1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in all stages
AKW	stage_h1_N1_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N1 stage.
AKX	stage_h1_N2_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N2 stage.
AKY	stage_h1_N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N3 stage.
AKZ	stage_h1_N2N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N2 and N3 stage.
ALA	stage_h1_NREM_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ALB	stage_h1_R_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in REM stage.
ALC	stage_h1_amp_rms_uV	Stage Hour 1 - Average rms (Root Mean Square) amplitude (µV) in all stages
ALD	stage_h2_N1_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ALE	stage_h2_N2_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ALF	stage_h2_N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ALG	stage_h2_N2N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ALH	stage_h2_NREM_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ALI	stage_h2_R_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
ALJ	stage_h2_min	Stage Hour 2 duration (min) minus the REM periods if excluded.
ALK	stage_h2_N1_spindle_count	Stage Hour 2 - Sleep spindle count in N1 stage.
ALL	stage_h2_N2_spindle_count	Stage Hour 2 - Sleep spindle count in N2 stage.
ALM	stage_h2_N3_spindle_count	Stage Hour 2 - Sleep spindle count in N3 stage.
ALN	stage_h2_N2N3_spindle_count	Stage Hour 2 - Sleep spindle count in N2 and N3 stage.
ALO	stage_h2_NREM_spindle_count	Stage Hour 2 - Sleep spindle count in NREM stage (N1, N2, N3).
ALP	stage_h2_R_spindle_count	Stage Hour 2 - Sleep spindle count in REM stage.
ALQ	stage_h2_spindle_count	Stage Hour 2 - Sleep spindle count in all stages.
ALR	stage_h2_N1_density	Stage Hour 2 - Spindle density (count/min) in N1 stage.
ALS	stage_h2_N2_density	Stage Hour 2 - Spindle density (count/min) in N2 stage.
ALT	stage_h2_N3_density	Stage Hour 2 - Spindle density (count/min) in N3 stage.
ALU	stage_h2_N2N3_density	Stage Hour 2 - Spindle density (count/min) in N2 and N3 stage.
ALV	stage_h2_NREM_density	Stage Hour 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ALW	stage_h2_R_density	Stage Hour 2 - Spindle density (count/min) in REM stage.
ALX	stage_h2_N1_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N1 stage.
ALY	stage_h2_N2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 stage.
ALZ	stage_h2_N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N3 stage.
AMA	stage_h2_N2N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 and N3 stage.
AMB	stage_h2_NREM_spindle_sec	Stage Hour 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AMC	stage_h2_R_spindle_sec	Stage Hour 2 - Average spindle duration (s) in REM stage.
AMD	stage_h2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in all stages.
AME	stage_h2_N1_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AMF	stage_h2_N2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AMG	stage_h2_N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AMH	stage_h2_N2N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AMI	stage_h2_NREM_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AMJ	stage_h2_R_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AMK	stage_h2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AML	stage_h2_N1_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
AMM	stage_h2_N2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
AMN	stage_h2_N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
AMO	stage_h2_N2N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AMP	stage_h2_NREM_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AMQ	stage_h2_R_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in REM stage.
AMR	stage_h2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in all stages.
AMS	stage_h2_N1_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N1 stage.
AMT	stage_h2_N2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N2 stage.
AMU	stage_h2_N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N3 stage.
AMV	stage_h2_N2N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AMW	stage_h2_NREM_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AMX	stage_h2_R_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in REM stage.
AMY	stage_h2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in all stages
AMZ	stage_h2_N1_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N1 stage.
ANA	stage_h2_N2_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N2 stage.
ANB	stage_h2_N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N3 stage.
ANC	stage_h2_N2N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N2 and N3 stage.
AND	stage_h2_NREM_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ANE	stage_h2_R_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in REM stage.
ANF	stage_h2_amp_rms_uV	Stage Hour 2 - Average rms (Root Mean Square) amplitude (µV) in all stages
ANG	stage_h3_N1_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ANH	stage_h3_N2_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ANI	stage_h3_N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ANJ	stage_h3_N2N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ANK	stage_h3_NREM_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ANL	stage_h3_R_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
ANM	stage_h3_min	Stage Hour 3 duration (min) minus the REM periods if excluded.
ANN	stage_h3_N1_spindle_count	Stage Hour 3 - Sleep spindle count in N1 stage.
ANO	stage_h3_N2_spindle_count	Stage Hour 3 - Sleep spindle count in N2 stage.
ANP	stage_h3_N3_spindle_count	Stage Hour 3 - Sleep spindle count in N3 stage.
ANQ	stage_h3_N2N3_spindle_count	Stage Hour 3 - Sleep spindle count in N2 and N3 stage.
ANR	stage_h3_NREM_spindle_count	Stage Hour 3 - Sleep spindle count in NREM stage (N1, N2, N3).
ANS	stage_h3_R_spindle_count	Stage Hour 3 - Sleep spindle count in REM stage.
ANT	stage_h3_spindle_count	Stage Hour 3 - Sleep spindle count in all stages.
ANU	stage_h3_N1_density	Stage Hour 3 - Spindle density (count/min) in N1 stage.
ANV	stage_h3_N2_density	Stage Hour 3 - Spindle density (count/min) in N2 stage.
ANW	stage_h3_N3_density	Stage Hour 3 - Spindle density (count/min) in N3 stage.
ANX	stage_h3_N2N3_density	Stage Hour 3 - Spindle density (count/min) in N2 and N3 stage.
ANY	stage_h3_NREM_density	Stage Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ANZ	stage_h3_R_density	Stage Hour 3 - Spindle density (count/min) in REM stage.
AOA	stage_h3_N1_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N1 stage.
AOB	stage_h3_N2_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 stage.
AOC	stage_h3_N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N3 stage.
AOD	stage_h3_N2N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 and N3 stage.
AOE	stage_h3_NREM_spindle_sec	Stage Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AOF	stage_h3_R_spindle_sec	Stage Hour 3 - Average spindle duration (s) in REM stage.
AOG	stage_h3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in all stages.
AOH	stage_h3_N1_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AOI	stage_h3_N2_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AOJ	stage_h3_N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AOK	stage_h3_N2N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AOL	stage_h3_NREM_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AOM	stage_h3_R_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AON	stage_h3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AOO	stage_h3_N1_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
AOP	stage_h3_N2_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
AOQ	stage_h3_N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
AOR	stage_h3_N2N3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AOS	stage_h3_NREM_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AOT	stage_h3_R_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in REM stage.
AOU	stage_h3_avg_freq_Hz	Stage Hour 3 - Spindle average frequency (Hz) counting peaks in all stages.
AOV	stage_h3_N1_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in N1 stage.
AOW	stage_h3_N2_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in N2 stage.
AOX	stage_h3_N3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in N3 stage.
AOY	stage_h3_N2N3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AOZ	stage_h3_NREM_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
APA	stage_h3_R_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in REM stage.
APB	stage_h3_amp_pkpk_uV	Stage Hour 3 - Average peak-to-peak amplitude (µV) in all stages
APC	stage_h3_N1_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in N1 stage.
APD	stage_h3_N2_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in N2 stage.
APE	stage_h3_N3_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in N3 stage.
APF	stage_h3_N2N3_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in N2 and N3 stage.
APG	stage_h3_NREM_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
APH	stage_h3_R_amp_rms_uV	Stage Hour 3 - Average rms amplitude (µV) in REM stage.
API	stage_h3_amp_rms_uV	Stage Hour 3 - Average rms (Root Mean Square) amplitude (µV) in all stages
APJ	stage_h4_N1_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
APK	stage_h4_N2_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
APL	stage_h4_N3_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
APM	stage_h4_N2N3_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
APN	stage_h4_NREM_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
APO	stage_h4_R_valid_min	Stage Hour 4 - Valid (no artifact) duration (min) in REM stage available for detection.
APP	stage_h4_min	Stage Hour 4 duration (min) minus the REM periods if excluded.
APQ	stage_h4_N1_spindle_count	Stage Hour 4 - Sleep spindle count in N1 stage.
APR	stage_h4_N2_spindle_count	Stage Hour 4 - Sleep spindle count in N2 stage.
APS	stage_h4_N3_spindle_count	Stage Hour 4 - Sleep spindle count in N3 stage.
APT	stage_h4_N2N3_spindle_count	Stage Hour 4 - Sleep spindle count in N2 and N3 stage.
APU	stage_h4_NREM_spindle_count	Stage Hour 4 - Sleep spindle count in NREM stage (N1, N2, N3).
APV	stage_h4_R_spindle_count	Stage Hour 4 - Sleep spindle count in REM stage.
APW	stage_h4_spindle_count	Stage Hour 4 - Sleep spindle count in all stages.
APX	stage_h4_N1_density	Stage Hour 4 - Spindle density (count/min) in N1 stage.
APY	stage_h4_N2_density	Stage Hour 4 - Spindle density (count/min) in N2 stage.
APZ	stage_h4_N3_density	Stage Hour 4 - Spindle density (count/min) in N3 stage.
AQA	stage_h4_N2N3_density	Stage Hour 4 - Spindle density (count/min) in N2 and N3 stage.
AQB	stage_h4_NREM_density	Stage Hour 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AQC	stage_h4_R_density	Stage Hour 4 - Spindle density (count/min) in REM stage.
AQD	stage_h4_N1_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N1 stage.
AQE	stage_h4_N2_spindle_sec	Stage Hour 4 - Average spindle duration (s) in N2 stage.
