A	filename	PSG filename
AHY	clock_h7_R_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in REM stage.
AHZ	clock_h7_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (uV) in all stages
AIA	clock_h7_N1_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N1 stage.
AIB	clock_h7_N2_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N2 stage.
AIC	clock_h7_N3_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N3 stage.
AID	clock_h7_N2N3_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in N2 and N3 stage.
AIE	clock_h7_NREM_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AIF	clock_h7_R_amp_rms_uV	Hour 7 - Average rms amplitude (uV) in REM stage.
AIG	clock_h7_amp_rms_uV	Hour 7 - Average rms (Root Mean Square) amplitude (uV) in all stages
AIH	clock_h7_N1_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AII	clock_h7_N2_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AIJ	clock_h7_N3_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AIK	clock_h7_N2N3_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AIL	clock_h7_NREM_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AIM	clock_h7_R_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AIN	clock_h7_RSAI_uVsec	Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AIO	clock_h8_valid_min	Hour 8 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AIP	clock_h8_N1_valid_min	Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AIQ	clock_h8_N2_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AIR	clock_h8_N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AIS	clock_h8_N2N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AIT	clock_h8_NREM_valid_min	Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AIU	clock_h8_R_valid_min	Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
AIV	clock_h8_min	Hour 8 duration (min) minus the REM periods if excluded.
AIW	clock_h8_N1_spindle_count	Hour 8 - Sleep spindle count in N1 stage.
AIX	clock_h8_N2_spindle_count	Hour 8 - Sleep spindle count in N2 stage.
AIY	clock_h8_N3_spindle_count	Hour 8 - Sleep spindle count in N3 stage.
AIZ	clock_h8_N2N3_spindle_count	Hour 8 - Sleep spindle count in N2 and N3 stage.
AJA	clock_h8_NREM_spindle_count	Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
AJB	clock_h8_R_spindle_count	Hour 8 - Sleep spindle count in REM stage.
AJC	clock_h8_spindle_count	Hour 8 - Sleep spindle count in all stages.
AJD	clock_h8_N1_density	Hour 8 - Spindle density (count/min) in N1 stage.
AJE	clock_h8_N2_density	Hour 8 - Spindle density (count/min) in N2 stage.
AJF	clock_h8_N3_density	Hour 8 - Spindle density (count/min) in N3 stage.
AJG	clock_h8_N2N3_density	Hour 8 - Spindle density (count/min) in N2 and N3 stage.
AJH	clock_h8_NREM_density	Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AJI	clock_h8_R_density	Hour 8 - Spindle density (count/min) in REM stage.
AJJ	clock_h8_density	Hour 8 - Spindle density (count/min) in all stages.
AJK	clock_h8_N1_spindle_sec	Hour 8 - Average spindle duration (s) in N1 stage.
AJL	clock_h8_N2_spindle_sec	Hour 8 - Average spindle duration (s) in N2 stage.
AJM	clock_h8_N3_spindle_sec	Hour 8 - Average spindle duration (s) in N3 stage.
AJN	clock_h8_N2N3_spindle_sec	Hour 8 - Average spindle duration (s) in N2 and N3 stage.
AJO	clock_h8_NREM_spindle_sec	Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AJP	clock_h8_R_spindle_sec	Hour 8 - Average spindle duration (s) in REM stage.
AJQ	clock_h8_spindle_sec	Hour 8 - Average spindle duration (s) in all stages.
AJR	clock_h8_N1_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AJS	clock_h8_N2_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AJT	clock_h8_N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AJU	clock_h8_N2N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AJV	clock_h8_NREM_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AJW	clock_h8_R_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AJX	clock_h8_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AJY	clock_h8_N1_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
AJZ	clock_h8_N2_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
AKA	clock_h8_N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
AKB	clock_h8_N2N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AKC	clock_h8_NREM_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AKD	clock_h8_R_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
AKE	clock_h8_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
AKF	clock_h8_N1_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N1 stage.
AKG	clock_h8_N2_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N2 stage.
AKH	clock_h8_N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N3 stage.
AKI	clock_h8_N2N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AKJ	clock_h8_NREM_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AKK	clock_h8_R_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in REM stage.
AKL	clock_h8_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (uV) in all stages
AKM	clock_h8_N1_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N1 stage.
AKN	clock_h8_N2_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N2 stage.
AKO	clock_h8_N3_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N3 stage.
AKP	clock_h8_N2N3_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in N2 and N3 stage.
AKQ	clock_h8_NREM_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AKR	clock_h8_R_amp_rms_uV	Hour 8 - Average rms amplitude (uV) in REM stage.
AKS	clock_h8_amp_rms_uV	Hour 8 - Average rms (Root Mean Square) amplitude (uV) in all stages
AKT	clock_h8_N1_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AKU	clock_h8_N2_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AKV	clock_h8_N3_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AKW	clock_h8_N2N3_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AKX	clock_h8_NREM_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AKY	clock_h8_R_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AKZ	clock_h8_RSAI_uVsec	Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ALA	clock_h9_valid_min	Hour 9 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ALB	clock_h9_N1_valid_min	Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ALC	clock_h9_N2_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ALD	clock_h9_N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ALE	clock_h9_N2N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ALF	clock_h9_NREM_valid_min	Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ALG	clock_h9_R_valid_min	Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
ALH	clock_h9_min	Hour 9 duration (min) minus the REM periods if excluded.
ALI	clock_h9_N1_spindle_count	Hour 9 - Sleep spindle count in N1 stage.
ALJ	clock_h9_N2_spindle_count	Hour 9 - Sleep spindle count in N2 stage.
ALK	clock_h9_N3_spindle_count	Hour 9 - Sleep spindle count in N3 stage.
ALL	clock_h9_N2N3_spindle_count	Hour 9 - Sleep spindle count in N2 and N3 stage.
ALM	clock_h9_NREM_spindle_count	Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
ALN	clock_h9_R_spindle_count	Hour 9 - Sleep spindle count in REM stage.
ALO	clock_h9_spindle_count	Hour 9 - Sleep spindle count in all stages.
ALP	clock_h9_N1_density	Hour 9 - Spindle density (count/min) in N1 stage.
ALQ	clock_h9_N2_density	Hour 9 - Spindle density (count/min) in N2 stage.
ALR	clock_h9_N3_density	Hour 9 - Spindle density (count/min) in N3 stage.
ALS	clock_h9_N2N3_density	Hour 9 - Spindle density (count/min) in N2 and N3 stage.
ALT	clock_h9_NREM_density	Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ALU	clock_h9_R_density	Hour 9 - Spindle density (count/min) in REM stage.
ALV	clock_h9_density	Hour 9 - Spindle density (count/min) in all stages.
ALW	clock_h9_N1_spindle_sec	Hour 9 - Average spindle duration (s) in N1 stage.
ALX	clock_h9_N2_spindle_sec	Hour 9 - Average spindle duration (s) in N2 stage.
ALY	clock_h9_N3_spindle_sec	Hour 9 - Average spindle duration (s) in N3 stage.
ALZ	clock_h9_N2N3_spindle_sec	Hour 9 - Average spindle duration (s) in N2 and N3 stage.
AMA	clock_h9_NREM_spindle_sec	Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AMB	clock_h9_R_spindle_sec	Hour 9 - Average spindle duration (s) in REM stage.
AMC	clock_h9_spindle_sec	Hour 9 - Average spindle duration (s) in all stages.
AMD	clock_h9_N1_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AME	clock_h9_N2_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AMF	clock_h9_N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AMG	clock_h9_N2N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AMH	clock_h9_NREM_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AMI	clock_h9_R_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AMJ	clock_h9_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AMK	clock_h9_N1_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
AML	clock_h9_N2_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
AMM	clock_h9_N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
AMN	clock_h9_N2N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AMO	clock_h9_NREM_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AMP	clock_h9_R_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
AMQ	clock_h9_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
AMR	clock_h9_N1_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N1 stage.
AMS	clock_h9_N2_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N2 stage.
AMT	clock_h9_N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N3 stage.
AMU	clock_h9_N2N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AMV	clock_h9_NREM_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AMW	clock_h9_R_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in REM stage.
AMX	clock_h9_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (uV) in all stages
AMY	clock_h9_N1_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N1 stage.
AMZ	clock_h9_N2_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N2 stage.
ANA	clock_h9_N3_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N3 stage.
ANB	clock_h9_N2N3_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in N2 and N3 stage.
ANC	clock_h9_NREM_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AND	clock_h9_R_amp_rms_uV	Hour 9 - Average rms amplitude (uV) in REM stage.
ANE	clock_h9_amp_rms_uV	Hour 9 - Average rms (Root Mean Square) amplitude (uV) in all stages
ANF	clock_h9_N1_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ANG	clock_h9_N2_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
ANH	clock_h9_N3_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
ANI	clock_h9_N2N3_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
ANJ	clock_h9_NREM_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
ANK	clock_h9_R_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
ANL	clock_h9_RSAI_uVsec	Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
ANM	stage_h1_N1_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ANN	stage_h1_N2_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ANO	stage_h1_N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ANP	stage_h1_N2N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ANQ	stage_h1_NREM_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ANR	stage_h1_R_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
ANS	stage_h1_min	Stage Hour 1 duration (min) minus the REM periods if excluded.
ANT	stage_h1_N1_spindle_count	Stage Hour 1 - Sleep spindle count in N1 stage.
ANU	stage_h1_N2_spindle_count	Stage Hour 1 - Sleep spindle count in N2 stage.
ANV	stage_h1_N3_spindle_count	Stage Hour 1 - Sleep spindle count in N3 stage.
ANW	stage_h1_N2N3_spindle_count	Stage Hour 1 - Sleep spindle count in N2 and N3 stage.
ANX	stage_h1_NREM_spindle_count	Stage Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
ANY	stage_h1_R_spindle_count	Stage Hour 1 - Sleep spindle count in REM stage.
ANZ	stage_h1_spindle_count	Stage Hour 1 - Sleep spindle count in all stages.
AOA	stage_h1_N1_density	Stage Hour 1 - Spindle density (count/min) in N1 stage.
AOB	stage_h1_N2_density	Stage Hour 1 - Spindle density (count/min) in N2 stage.
AOC	stage_h1_N3_density	Stage Hour 1 - Spindle density (count/min) in N3 stage.
AOD	stage_h1_N2N3_density	Stage Hour 1 - Spindle density (count/min) in N2 and N3 stage.
AOE	stage_h1_NREM_density	Stage Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AOF	stage_h1_R_density	Stage Hour 1 - Spindle density (count/min) in REM stage.
AOG	stage_h1_N1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N1 stage.
AOH	stage_h1_N2_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 stage.
AOI	stage_h1_N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N3 stage.
AOJ	stage_h1_N2N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 and N3 stage.
AOK	stage_h1_NREM_spindle_sec	Stage Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AOL	stage_h1_R_spindle_sec	Stage Hour 1 - Average spindle duration (s) in REM stage.
AOM	stage_h1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in all stages.
AON	stage_h1_N1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AOO	stage_h1_N2_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AOP	stage_h1_N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AOQ	stage_h1_N2N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AOR	stage_h1_NREM_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AOS	stage_h1_R_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AOT	stage_h1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AOU	stage_h1_N1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
AOV	stage_h1_N2_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
AOW	stage_h1_N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
AOX	stage_h1_N2N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AOY	stage_h1_NREM_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AOZ	stage_h1_R_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
APA	stage_h1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
APB	stage_h1_N1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N1 stage.
APC	stage_h1_N2_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N2 stage.
APD	stage_h1_N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N3 stage.
APE	stage_h1_N2N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
APF	stage_h1_NREM_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
APG	stage_h1_R_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in REM stage.
APH	stage_h1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (uV) in all stages
API	stage_h1_N1_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N1 stage.
APJ	stage_h1_N2_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N2 stage.
APK	stage_h1_N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N3 stage.
APL	stage_h1_N2N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in N2 and N3 stage.
APM	stage_h1_NREM_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
APN	stage_h1_R_amp_rms_uV	Stage Hour 1 - Average rms amplitude (uV) in REM stage.
APO	stage_h1_amp_rms_uV	Stage Hour 1 - Average rms (Root Mean Square) amplitude (uV) in all stages
APP	stage_h1_N1_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
APQ	stage_h1_N2_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
APR	stage_h1_N3_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
APS	stage_h1_N2N3_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
APT	stage_h1_NREM_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
APU	stage_h1_R_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
APV	stage_h1_RSAI_uVsec	Stage Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
APW	stage_h2_N1_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
APX	stage_h2_N2_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
APY	stage_h2_N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
APZ	stage_h2_N2N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AQA	stage_h2_NREM_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AQB	stage_h2_R_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
AQC	stage_h2_min	Stage Hour 2 duration (min) minus the REM periods if excluded.
AQD	stage_h2_N1_spindle_count	Stage Hour 2 - Sleep spindle count in N1 stage.
AQE	stage_h2_N2_spindle_count	Stage Hour 2 - Sleep spindle count in N2 stage.
AQF	stage_h2_N3_spindle_count	Stage Hour 2 - Sleep spindle count in N3 stage.
AQG	stage_h2_N2N3_spindle_count	Stage Hour 2 - Sleep spindle count in N2 and N3 stage.
AQH	stage_h2_NREM_spindle_count	Stage Hour 2 - Sleep spindle count in NREM stage (N1, N2, N3).
AQI	stage_h2_R_spindle_count	Stage Hour 2 - Sleep spindle count in REM stage.
AQJ	stage_h2_spindle_count	Stage Hour 2 - Sleep spindle count in all stages.
AQK	stage_h2_N1_density	Stage Hour 2 - Spindle density (count/min) in N1 stage.
AQL	stage_h2_N2_density	Stage Hour 2 - Spindle density (count/min) in N2 stage.
AQM	stage_h2_N3_density	Stage Hour 2 - Spindle density (count/min) in N3 stage.
AQN	stage_h2_N2N3_density	Stage Hour 2 - Spindle density (count/min) in N2 and N3 stage.
AQO	stage_h2_NREM_density	Stage Hour 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AQP	stage_h2_R_density	Stage Hour 2 - Spindle density (count/min) in REM stage.
AQQ	stage_h2_N1_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N1 stage.
AQR	stage_h2_N2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 stage.
AQS	stage_h2_N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N3 stage.
AQT	stage_h2_N2N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 and N3 stage.
AQU	stage_h2_NREM_spindle_sec	Stage Hour 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AQV	stage_h2_R_spindle_sec	Stage Hour 2 - Average spindle duration (s) in REM stage.
AQW	stage_h2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in all stages.
AQX	stage_h2_N1_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AQY	stage_h2_N2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AQZ	stage_h2_N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ARA	stage_h2_N2N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ARB	stage_h2_NREM_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ARC	stage_h2_R_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ARD	stage_h2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ARE	stage_h2_N1_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
ARF	stage_h2_N2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
ARG	stage_h2_N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
ARH	stage_h2_N2N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ARI	stage_h2_NREM_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ARJ	stage_h2_R_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in REM stage.
ARK	stage_h2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in all stages.
ARL	stage_h2_N1_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (uV) in N1 stage.
